ID,Category,Latitude,Longitude
SLD_00638,Landslide,9.872755,76.953081
SLD_00639,Landslide,9.873292,76.850017
SLD_00640,Landslide,9.873421,76.939585
SLD_00641,Landslide,9.873421,76.939585
SLD_00642,Landslide,9.873529,76.939695
SLD_00643,Landslide,9.873529,76.939695
SLD_00644,Landslide,9.873797,76.940261
SLD_00645,Landslide,9.873797,76.940261
SLD_00646,Landslide,9.873817,76.950827
SLD_00647,Landslide,9.873817,76.950827
SLD_00648,Landslide,9.873823,76.965276
SLD_00649,Landslide,9.873823,76.965276
SLD_00650,Landslide,9.874293,76.954503
SLD_00651,Landslide,9.874293,76.954503
SLD_00652,Landslide,9.874488,76.950421
SLD_00653,Landslide,9.874488,76.950421
SLD_00654,Landslide,9.874508,76.977583
SLD_00655,Landslide,9.87465,77.11937
SLD_00656,Landslide,9.874873,76.848531
SLD_00657,Landslide,9.875297,76.848642
SLD_00658,Landslide,9.875604,76.848726
SLD_00659,Landslide,9.875848,76.848728
SLD_00660,Landslide,9.875872,76.950328
SLD_00661,Landslide,9.875872,76.950328
SLD_00662,Landslide,9.876083,76.949719
SLD_00663,Landslide,9.876083,76.949719
SLD_00664,Landslide,9.876283,76.966749
SLD_00665,Landslide,9.876283,76.966749
SLD_00666,Landslide,9.876301,76.949611
SLD_00667,Landslide,9.876301,76.949611
SLD_00668,Landslide,9.876945,76.846673
SLD_00669,Landslide,9.876967,76.940818
SLD_00670,Landslide,9.876967,76.940818
SLD_00671,Landslide,9.876984,76.945668
SLD_00672,Landslide,9.876984,76.945668
SLD_00673,Landslide,9.877183,76.845973
SLD_00674,Landslide,9.877324,76.845116
SLD_00675,Landslide,9.877425,76.941212
SLD_00676,Landslide,9.877425,76.941212
SLD_00677,Landslide,9.878588,77.159847
SLD_00678,Landslide,9.878944,76.941285
SLD_00679,Landslide,9.878944,76.941285
SLD_00680,Landslide,9.878974,76.940757
SLD_00681,Landslide,9.878974,76.940757
SLD_00682,Landslide,9.879103,76.943437
SLD_00683,Landslide,9.879103,76.943437
SLD_00684,Landslide,9.879456,76.946448
SLD_00685,Landslide,9.879456,76.946448
SLD_00686,Landslide,9.879456,76.946448
SLD_00687,Landslide,9.879456,76.946448
SLD_00688,Landslide,9.879549,76.945965
SLD_00689,Landslide,9.879549,76.945965
SLD_00690,Landslide,9.879757,76.942803
SLD_00691,Landslide,9.879757,76.942803
SLD_00692,Landslide,9.880267,76.942296
SLD_00693,Landslide,9.880267,76.942296
SLD_00694,Landslide,9.880439,76.948368
SLD_00695,Landslide,9.880439,76.948368
SLD_00696,Landslide,9.880616,77.122442
SLD_00697,Landslide,9.880659,77.145568
SLD_00698,Landslide,9.880789,76.968982
SLD_00699,Landslide,9.880789,76.968982
SLD_00700,Landslide,9.880827,77.123401
SLD_00701,Landslide,9.880875,76.969876
SLD_00702,Landslide,9.880875,76.969876
SLD_00703,Landslide,9.881019,76.948171
SLD_00704,Landslide,9.881019,76.948171
SLD_00705,Landslide,9.881126,77.104552
SLD_00706,Landslide,9.881169,77.120732
SLD_00707,Landslide,9.881424,76.970152
SLD_00708,Landslide,9.881424,76.970152
SLD_00709,Landslide,9.881785,76.970328
SLD_00710,Landslide,9.881785,76.970328
SLD_00711,Landslide,9.881933,77.079426
SLD_00712,Landslide,9.882046,77.120674
SLD_00713,Landslide,9.882223,77.083639
SLD_00714,Landslide,9.882247,76.97013
SLD_00715,Landslide,9.882247,76.97013
SLD_00716,Landslide,9.882807,77.078393
SLD_00717,Landslide,9.883033,77.060746
SLD_00718,Landslide,9.883046,76.969597
SLD_00719,Landslide,9.883046,76.969597
SLD_00720,Landslide,9.883072,76.969697
SLD_00721,Landslide,9.883072,76.969697
SLD_00722,Landslide,9.883159,76.943862
SLD_00723,Landslide,9.883159,76.943862
SLD_00724,Landslide,9.88321,77.077629
SLD_00725,Landslide,9.883218,76.944692
SLD_00726,Landslide,9.883218,76.944692
SLD_00727,Landslide,9.883414,76.93565
SLD_00728,Landslide,9.883414,76.93565
SLD_00729,Landslide,9.883748,76.937339
SLD_00730,Landslide,9.883748,76.937339
SLD_00731,Landslide,9.883958,76.936957
SLD_00732,Landslide,9.883958,76.936957
SLD_00733,Landslide,9.884433,76.951838
SLD_00734,Landslide,9.884433,76.951838
SLD_00735,Landslide,9.884641,76.942413
SLD_00736,Landslide,9.884641,76.942413
SLD_00737,Landslide,9.885022,76.935988
SLD_00738,Landslide,9.885022,76.935988
SLD_00739,Landslide,9.885613,76.933776
SLD_00740,Landslide,9.885613,76.933776
SLD_00741,Landslide,9.885736,76.967088
SLD_00742,Landslide,9.885736,76.967088
SLD_00743,Landslide,9.885829,76.935482
SLD_00744,Landslide,9.885829,76.935482
SLD_00745,Landslide,9.886038,77.079206
SLD_00746,Landslide,9.886111,76.944573
SLD_00747,Landslide,9.886111,76.944573
SLD_00748,Landslide,9.886185,76.934955
SLD_00749,Landslide,9.886185,76.934955
SLD_00750,Landslide,9.886393,77.120748
SLD_00751,Landslide,9.886451,76.932596
SLD_00752,Landslide,9.886451,76.932596
SLD_00753,Landslide,9.886474,76.953655
SLD_00754,Landslide,9.886474,76.953655
SLD_00755,Landslide,9.886497,76.934128
SLD_00756,Landslide,9.886497,76.934128
SLD_00757,Landslide,9.886582,77.052528
SLD_00758,Landslide,9.886722,76.934174
SLD_00759,Landslide,9.886722,76.934174
SLD_00760,Landslide,9.886859,76.94032
SLD_00761,Landslide,9.886859,76.94032
SLD_00762,Landslide,9.886914,77.079339
SLD_00763,Landslide,9.887022,76.940321
SLD_00764,Landslide,9.887022,76.940321
SLD_00765,Landslide,9.887064,77.079923
SLD_00766,Landslide,9.887515,76.939412
SLD_00767,Landslide,9.887515,76.939412
SLD_00768,Landslide,9.887748,76.952331
SLD_00769,Landslide,9.887748,76.952331
SLD_00770,Landslide,9.887827,76.965031
SLD_00771,Landslide,9.887827,76.965031
SLD_00772,Landslide,9.887905,76.93925
SLD_00773,Landslide,9.887905,76.93925
SLD_00774,Landslide,9.888201,76.933217
SLD_00775,Landslide,9.888201,76.933217
SLD_00776,Landslide,9.888258,76.931248
SLD_00777,Landslide,9.888258,76.931248
SLD_00778,Landslide,9.888332,76.938879
SLD_00779,Landslide,9.888332,76.938879
SLD_00780,Landslide,9.888335,76.938295
SLD_00781,Landslide,9.888335,76.938295
SLD_00782,Landslide,9.888496,76.957322
SLD_00783,Landslide,9.888496,76.957322
SLD_00784,Landslide,9.888631,76.965218
SLD_00785,Landslide,9.888631,76.965218
SLD_00786,Landslide,9.888654,76.942609
SLD_00787,Landslide,9.888654,76.942609
SLD_00788,Landslide,9.888716,77.099159
SLD_00789,Landslide,9.88877,76.931734
SLD_00790,Landslide,9.88877,76.931734
SLD_00791,Landslide,9.889013,76.958602
SLD_00792,Landslide,9.889013,76.958602
SLD_00793,Landslide,9.889026,76.932857
SLD_00794,Landslide,9.889026,76.932857
SLD_00795,Landslide,9.889151,76.942485
SLD_00796,Landslide,9.889151,76.942485
SLD_00797,Landslide,9.889203,77.090702
SLD_00798,Landslide,9.889244,76.940489
SLD_00799,Landslide,9.889244,76.940489
SLD_00800,Landslide,9.889363,76.930844
SLD_00801,Landslide,9.889363,76.930844
SLD_00802,Landslide,9.889611,76.930244
SLD_00803,Landslide,9.889611,76.930244
SLD_00804,Landslide,9.889817,76.950812
SLD_00805,Landslide,9.889817,76.950812
SLD_00806,Landslide,9.890075,76.956192
SLD_00807,Landslide,9.890075,76.956192
SLD_00808,Landslide,9.89009,76.950531
SLD_00809,Landslide,9.89009,76.950531
SLD_00810,Landslide,9.890111,76.942208
SLD_00811,Landslide,9.890111,76.942208
SLD_00812,Landslide,9.890173,76.939309
SLD_00813,Landslide,9.890173,76.939309
SLD_00814,Landslide,9.890327,76.962593
SLD_00815,Landslide,9.890327,76.962593
SLD_00816,Landslide,9.890661,76.950352
SLD_00817,Landslide,9.890661,76.950352
SLD_00818,Landslide,9.891325,76.971287
SLD_00819,Landslide,9.891325,76.971287
SLD_00820,Landslide,9.891448,76.965763
SLD_00821,Landslide,9.891448,76.965763
SLD_00822,Landslide,9.891689,76.942919
SLD_00823,Landslide,9.891689,76.942919
SLD_00824,Landslide,9.891847,76.943759
SLD_00825,Landslide,9.891847,76.943759
SLD_00826,Landslide,9.892251,76.947289
SLD_00827,Landslide,9.892251,76.947289
SLD_00828,Landslide,9.892362,76.971822
SLD_00829,Landslide,9.892362,76.971822
SLD_00830,Landslide,9.892668,76.942487
SLD_00831,Landslide,9.892668,76.942487
SLD_00832,Landslide,9.893084,76.945534
SLD_00833,Landslide,9.893084,76.945534
SLD_00834,Landslide,9.893104,76.945297
SLD_00835,Landslide,9.893104,76.945297
SLD_00836,Landslide,9.893207,77.169231
SLD_00837,Landslide,9.893219,76.973641
SLD_00838,Landslide,9.893219,76.973641
SLD_00839,Landslide,9.893499,76.944169
SLD_00840,Landslide,9.893499,76.944169
SLD_00841,Landslide,9.893513,76.951052
SLD_00842,Landslide,9.893513,76.951052
SLD_00843,Landslide,9.893592,76.974746
SLD_00844,Landslide,9.893592,76.974746
SLD_00845,Landslide,9.893601,76.971674
SLD_00846,Landslide,9.893601,76.971674
SLD_00847,Landslide,9.893845,76.971594
SLD_00848,Landslide,9.893845,76.971594
SLD_00849,Landslide,9.894011,76.943197
SLD_00850,Landslide,9.894011,76.943197
SLD_00851,Landslide,9.894803,76.951507
SLD_00852,Landslide,9.894803,76.951507
SLD_00853,Landslide,9.894891,76.97211
SLD_00854,Landslide,9.894891,76.97211
SLD_00855,Landslide,9.895093,76.949922
SLD_00856,Landslide,9.895093,76.949922
SLD_00857,Landslide,9.895342,77.038972
SLD_00858,Landslide,9.895524,77.038736
SLD_00859,Landslide,9.895908,77.088074
SLD_00860,Landslide,9.896096,76.965499
SLD_00861,Landslide,9.896096,76.965499
SLD_00862,Landslide,9.896136,77.17327
SLD_00863,Landslide,9.89615,77.086963
SLD_00864,Landslide,9.896158,77.087137
SLD_00865,Landslide,9.896226,76.96488
SLD_00866,Landslide,9.896226,76.96488
SLD_00867,Landslide,9.896287,77.086736
SLD_00868,Landslide,9.896374,76.972056
SLD_00869,Landslide,9.896374,76.972056
SLD_00870,Landslide,9.896606,76.967872
SLD_00871,Landslide,9.896606,76.967872
SLD_00872,Landslide,9.89722,76.951001
SLD_00873,Landslide,9.89722,76.951001
SLD_00874,Landslide,9.897462,76.952945
SLD_00875,Landslide,9.897462,76.952945
SLD_00876,Landslide,9.897695,76.971763
SLD_00877,Landslide,9.897695,76.971763
SLD_00878,Landslide,9.897713,76.967131
SLD_00879,Landslide,9.897713,76.967131
SLD_00880,Landslide,9.89775,76.929553
SLD_00881,Landslide,9.89775,76.929553
SLD_00882,Landslide,9.897864,77.213133
SLD_00883,Landslide,9.898077,76.969932
SLD_00884,Landslide,9.898077,76.969932
SLD_00885,Landslide,9.898321,76.97142
SLD_00886,Landslide,9.898321,76.97142
SLD_00887,Landslide,9.898322,76.969752
SLD_00888,Landslide,9.898322,76.969752
SLD_00889,Landslide,9.898434,76.930077
SLD_00890,Landslide,9.898434,76.930077
SLD_00891,Landslide,9.899932,76.969515
SLD_00892,Landslide,9.899932,76.969515
SLD_00893,Landslide,9.900049,77.111063
SLD_00894,Landslide,9.900904,76.951689
SLD_00895,Landslide,9.900904,76.951689
SLD_00896,Landslide,9.901601,76.945302
SLD_00897,Landslide,9.901601,76.945302
SLD_00898,Landslide,9.902491,76.952455
SLD_00899,Landslide,9.902491,76.952455
SLD_00900,Landslide,9.90259,76.952474
SLD_00901,Landslide,9.90259,76.952474
SLD_00902,Landslide,9.903223,76.941564
SLD_00903,Landslide,9.903223,76.941564
SLD_00904,Landslide,9.903484,76.940116
SLD_00905,Landslide,9.903484,76.940116
SLD_00906,Landslide,9.903901,77.062855
SLD_00907,Landslide,9.90445,76.951299
SLD_00908,Landslide,9.90445,76.951299
SLD_00909,Landslide,9.904679,76.95069
SLD_00910,Landslide,9.904679,76.95069
SLD_00911,Landslide,9.905261,76.950155
SLD_00912,Landslide,9.905261,76.950155
SLD_00913,Landslide,9.905364,77.062946
SLD_00914,Landslide,9.906263,76.967401
SLD_00915,Landslide,9.906342,76.966553
SLD_00916,Landslide,9.90637,76.96773
SLD_00917,Landslide,9.90641,76.940571
SLD_00918,Landslide,9.90641,76.940571
SLD_00919,Landslide,9.906852,77.216739
SLD_00920,Landslide,9.90698,76.965454
SLD_00921,Landslide,9.907523,77.054454
SLD_00922,Landslide,9.907864,76.942367
SLD_00923,Landslide,9.907864,76.942367
SLD_00924,Landslide,9.908188,76.976757
SLD_00925,Landslide,9.908326,76.976366
SLD_00926,Landslide,9.908482,76.965126
SLD_00927,Landslide,9.908645,76.974326
SLD_00928,Landslide,9.909008,76.974146
SLD_00929,Landslide,9.909309,76.947298
SLD_00930,Landslide,9.909309,76.947298
SLD_00931,Landslide,9.909522,76.963546
SLD_00932,Landslide,9.909755,76.980742
SLD_00933,Landslide,9.909894,76.93379
SLD_00934,Landslide,9.909894,76.93379
SLD_00935,Landslide,9.910149,76.930227
SLD_00936,Landslide,9.910149,76.930227
SLD_00937,Landslide,9.910368,76.948599
SLD_00938,Landslide,9.910368,76.948599
SLD_00939,Landslide,9.911005,76.969627
SLD_00940,Landslide,9.911038,76.970174
SLD_00941,Landslide,9.911125,76.931874
SLD_00942,Landslide,9.911125,76.931874
SLD_00943,Landslide,9.911372,76.977953
SLD_00944,Landslide,9.912153,76.958793
SLD_00945,Landslide,9.912176,77.176511
SLD_00946,Landslide,9.9123,76.9547
SLD_00947,Landslide,9.91231,76.95475
SLD_00948,Landslide,9.912635,77.113277
SLD_00949,Landslide,9.912778,76.925793
SLD_00950,Landslide,9.912778,76.925793
SLD_00951,Landslide,9.913103,77.039136
SLD_00952,Landslide,9.913112,76.925932
SLD_00953,Landslide,9.913112,76.925932
SLD_00954,Landslide,9.913123,77.216946
SLD_00955,Landslide,9.913159,76.958298
SLD_00956,Landslide,9.913188,77.115833
SLD_00957,Landslide,9.913324,76.964216
SLD_00958,Landslide,9.913768,77.109847
SLD_00959,Landslide,9.914051,77.115246
SLD_00960,Landslide,9.914315,77.110644
SLD_00961,Landslide,9.914315,77.110644
SLD_00962,Landslide,9.914739,77.109325
SLD_00963,Landslide,9.91488,77.10647
SLD_00964,Landslide,9.914919,77.106482
SLD_00965,Landslide,9.914976,76.963041
SLD_00966,Landslide,9.915106,76.958369
SLD_00967,Landslide,9.915236,76.963416
SLD_00968,Landslide,9.91551,76.948985
SLD_00969,Landslide,9.916531,76.957236
SLD_00970,Landslide,9.916541,77.114532
SLD_00971,Landslide,9.916688,76.918714
SLD_00972,Landslide,9.916688,76.918714
SLD_00973,Landslide,9.918204,77.166852
SLD_00974,Landslide,9.918976,77.021632
SLD_00975,Landslide,9.919152,76.955371
SLD_00976,Landslide,9.91931,76.956101
SLD_00977,Landslide,9.920033,76.95461
SLD_00978,Landslide,9.920187,76.951511
SLD_00979,Landslide,9.920498,76.949252
SLD_00980,Landslide,9.9208,76.9813
SLD_00981,Landslide,9.92086,76.98139
SLD_00982,Landslide,9.9211,76.9861
SLD_00983,Landslide,9.92114,76.96811
SLD_00984,Landslide,9.921815,76.951284
SLD_00985,Landslide,9.92214,77.14932
SLD_00986,Landslide,9.922275,76.982294
SLD_00987,Landslide,9.922648,76.916651
SLD_00988,Landslide,9.922648,76.916651
SLD_00989,Landslide,9.923021,76.950735
SLD_00990,Landslide,9.923082,77.159007
SLD_00991,Landslide,9.923119,76.981761
SLD_00992,Landslide,9.923232,77.148288
SLD_00993,Landslide,9.923593,76.982603
SLD_00994,Landslide,9.925144,76.941602
SLD_00995,Landslide,9.925294,76.976025
SLD_00996,Landslide,9.925442,76.975519
SLD_00997,Landslide,9.925703,76.975075
SLD_00998,Landslide,9.925901,76.954399
SLD_00999,Landslide,9.926536,77.126202
SLD_01000,Landslide,9.926579,77.117961
SLD_01001,Landslide,9.92677,76.954112
SLD_01002,Landslide,9.926836,77.123159
SLD_01003,Landslide,9.927042,76.953977
SLD_01004,Landslide,9.927923,77.135537
SLD_01005,Landslide,9.928277,76.939113
SLD_01006,Landslide,9.928599,77.121639
SLD_01007,Landslide,9.928786,76.938506
SLD_01008,Landslide,9.929028,76.966972
SLD_01009,Landslide,9.929417,77.123704
SLD_01010,Landslide,9.929568,77.152422
SLD_01011,Landslide,9.930246,76.953367
SLD_01012,Landslide,9.931077,76.937972
SLD_01013,Landslide,9.932653,76.982092
SLD_01014,Landslide,9.932914,76.9438
SLD_01015,Landslide,9.933582,77.111196
SLD_01016,Landslide,9.933787,76.950753
SLD_01017,Landslide,9.9344,76.9811
SLD_01018,Landslide,9.934419,76.971294
SLD_01019,Landslide,9.93442,76.98117
SLD_01020,Landslide,9.9352,76.9791
SLD_01021,Landslide,9.93528,76.97919
SLD_01022,Landslide,9.935336,76.980959
SLD_01023,Landslide,9.935454,76.97476
SLD_01024,Landslide,9.935634,76.974861
SLD_01025,Landslide,9.936413,76.979233
SLD_01026,Landslide,9.937473,77.218058
SLD_01027,Landslide,9.937797,76.962022
SLD_01028,Landslide,9.9378,76.964606
SLD_01029,Landslide,9.937847,76.973592
SLD_01030,Landslide,9.93918,77.106391
SLD_01031,Landslide,9.939357,77.10125
SLD_01032,Landslide,9.939576,77.103831
SLD_01033,Landslide,9.939981,76.973256
SLD_01034,Landslide,9.940399,76.93293
SLD_01035,Landslide,9.942178,76.95499
SLD_01036,Landslide,9.942424,76.942242
SLD_01037,Landslide,9.947447,76.949208
SLD_01038,Landslide,9.947797,76.950003
SLD_01039,Landslide,9.947933,76.950583
SLD_01040,Landslide,9.949067,77.13799
SLD_01041,Landslide,9.949088,77.169845
SLD_01042,Landslide,9.949778,76.917913
SLD_01043,Landslide,9.949889,76.91754
SLD_01044,Landslide,9.949909,77.133528
SLD_01045,Landslide,9.950146,76.919921
SLD_01046,Landslide,9.9509,77.0795
SLD_01047,Landslide,9.952,77.0521
SLD_01048,Landslide,9.95203,77.02511
SLD_01049,Landslide,9.953476,76.942736
SLD_01050,Landslide,9.953572,76.941889
SLD_01051,Landslide,9.953967,76.974239
SLD_01052,Landslide,9.954503,76.973072
SLD_01053,Landslide,9.954856,76.938605
SLD_01054,Landslide,9.954884,77.078382
SLD_01055,Landslide,9.955435,76.908846
SLD_01056,Landslide,9.95547,77.148699
SLD_01057,Landslide,9.955556,76.936375
SLD_01058,Landslide,9.955812,76.982186
SLD_01059,Landslide,9.956065,76.936058
SLD_01060,Landslide,9.9563,76.980757
SLD_01061,Landslide,9.956363,76.98074
SLD_01062,Landslide,9.956879,77.120527
SLD_01063,Landslide,9.956893,76.927282
SLD_01064,Landslide,9.957552,77.078162
SLD_01065,Landslide,9.957787,77.132604
SLD_01066,Landslide,9.957836,77.120715
SLD_01067,Landslide,9.958153,77.07605
SLD_01068,Landslide,9.958791,77.125526
SLD_01069,Landslide,9.95888,77.129958
SLD_01070,Landslide,9.959079,77.129877
SLD_01071,Landslide,9.959758,76.908442
SLD_01072,Landslide,9.960342,76.91057
SLD_01073,Landslide,9.960538,76.877735
SLD_01074,Landslide,9.964256,77.068385
SLD_01075,Landslide,9.964275,76.947147
SLD_01076,Landslide,9.964335,77.05862
SLD_01077,Landslide,9.96618,76.906191
SLD_01078,Landslide,9.966436,77.063839
SLD_01079,Landslide,9.966702,77.157571
SLD_01080,Landslide,9.966883,76.984058
SLD_01081,Landslide,9.96775,77.02686
SLD_01082,Landslide,9.968324,77.062493
SLD_01083,Landslide,9.969144,76.8991
SLD_01084,Landslide,9.969343,76.983945
SLD_01085,Landslide,9.970397,77.159209
SLD_01086,Landslide,9.970695,76.858999
SLD_01087,Landslide,9.970847,76.894622
SLD_01088,Landslide,9.971439,76.894081
SLD_01089,Landslide,9.972692,76.936361
SLD_01090,Landslide,9.973051,76.856386
SLD_01091,Landslide,9.973333,76.856105
SLD_01092,Landslide,9.9737,76.9992
SLD_01093,Landslide,9.973705,76.85898
SLD_01094,Landslide,9.974,76.9968
SLD_01095,Landslide,9.974056,76.829891
SLD_01096,Landslide,9.975343,76.996319
SLD_01097,Landslide,9.975411,76.838334
SLD_01098,Landslide,9.975805,77.021799
SLD_01099,Landslide,9.975963,76.838301
SLD_01100,Landslide,9.976442,76.927433
SLD_01101,Landslide,9.977168,76.998054
SLD_01102,Landslide,9.979038,76.842868
SLD_01103,Landslide,9.979038,76.842868
SLD_01104,Landslide,9.979167,76.986111
SLD_01105,Landslide,9.979444,76.986111
SLD_01106,Landslide,9.979716,77.034088
SLD_01107,Landslide,9.97984,77.00014
SLD_01108,Landslide,9.980202,77.000142
SLD_01109,Landslide,9.981009,76.993645
SLD_01110,Landslide,9.981403,76.998763
SLD_01111,Landslide,9.981446,77.131882
SLD_01112,Landslide,9.981525,77.133652
SLD_01113,Landslide,9.981667,76.988333
SLD_01114,Landslide,9.98176,77.132331
SLD_01115,Landslide,9.981944,76.988889
SLD_01116,Landslide,9.981957,77.166132
SLD_01117,Landslide,9.982213,76.99182
SLD_01118,Landslide,9.982223,76.853757
SLD_01119,Landslide,9.982321,76.854122
SLD_01120,Landslide,9.982731,76.917017
SLD_01121,Landslide,9.98285,76.851544
SLD_01122,Landslide,9.982914,77.032886
SLD_01123,Landslide,9.983004,76.846657
SLD_01124,Landslide,9.983378,76.836163
SLD_01125,Landslide,9.983651,76.835881
SLD_01126,Landslide,9.983732,77.005334
SLD_01127,Landslide,9.983784,76.998194
SLD_01128,Landslide,9.983798,77.172235
SLD_01129,Landslide,9.984167,77.045
SLD_01130,Landslide,9.984242,76.874223
SLD_01131,Landslide,9.984595,76.984941
SLD_01132,Landslide,9.984653,76.912044
SLD_01133,Landslide,9.984816,77.047131
SLD_01134,Landslide,9.984906,76.911161
SLD_01135,Landslide,9.984948,76.845008
SLD_01136,Landslide,9.985087,76.99036
SLD_01137,Landslide,9.985439,76.910708
SLD_01138,Landslide,9.985506,76.989806
SLD_01139,Landslide,9.985556,76.865278
SLD_01140,Landslide,9.985976,77.007938
SLD_01141,Landslide,9.986016,77.007309
SLD_01142,Landslide,9.986435,76.868536
SLD_01143,Landslide,9.98667,77.172555
SLD_01144,Landslide,9.986824,76.868383
SLD_01145,Landslide,9.986887,77.172548
SLD_01146,Landslide,9.986956,76.908022
SLD_01147,Landslide,9.987717,76.84766
SLD_01148,Landslide,9.987957,77.041953
SLD_01149,Landslide,9.988458,76.844527
SLD_01150,Landslide,9.988547,76.905247
SLD_01151,Landslide,9.989086,76.871241
SLD_01152,Landslide,9.98918,76.852793
SLD_01153,Landslide,9.989474,77.024464
SLD_01154,Landslide,9.990063,77.178833
SLD_01155,Landslide,9.990173,76.838353
SLD_01156,Landslide,9.990991,76.99481
SLD_01157,Landslide,9.991094,77.105694
SLD_01158,Landslide,9.991094,77.105694
SLD_01159,Landslide,9.991283,77.174729
SLD_01160,Landslide,9.991896,77.062741
SLD_01161,Landslide,9.991896,77.062741
SLD_01162,Landslide,9.992094,77.012662
SLD_01163,Landslide,9.992198,77.081172
SLD_01164,Landslide,9.992198,77.081172
SLD_01165,Landslide,9.992667,76.986522
SLD_01166,Landslide,9.992719,76.574842
SLD_01167,Landslide,9.992798,77.180848
SLD_01168,Landslide,9.992937,77.177521
SLD_01169,Landslide,9.993229,76.990911
SLD_01170,Landslide,9.993815,77.01363
SLD_01171,Landslide,9.994212,77.062555
